task,failure_mode,episode,failure_label,risk_score,detected,distance_risk,safety_risk,intervention_risk,delay_risk,success,detection_delay,split,learned_risk_score
manipulation,contact_loss,0,1.0,0.6747629809838075,1.0,0.1375721165767083,0.0,0.0,0.75,1.0,6.0,train,0.9990767223367923
manipulation,contact_loss,1,1.0,0.6767687141895294,1.0,0.148715078830719,0.0,0.0,0.75,1.0,6.0,eval,0.9990761297483393
manipulation,contact_loss,2,1.0,0.6757455236636676,1.0,0.14303068702037516,0.0,0.0,0.75,1.0,6.0,train,0.9990764320946778
manipulation,contact_loss,3,1.0,0.6712083442853047,1.0,0.11782413491835961,0.0,0.0,0.75,1.0,6.0,eval,0.999077771611888
manipulation,contact_loss,4,1.0,0.6775625201372,1.0,0.15312511187333328,0.0,0.0,0.75,1.0,6.0,train,0.999075895115578
manipulation,contact_loss,5,1.0,0.6739235651034575,1.0,0.13290869501920846,0.0,0.0,0.75,1.0,6.0,eval,0.999076970227211
manipulation,contact_loss,6,1.0,0.6680026691693526,1.0,0.10001482871862558,0.0,0.0,0.75,1.0,6.0,train,0.9990787168570823
manipulation,contact_loss,7,1.0,0.6759420903829428,1.0,0.14412272434968215,0.0,0.0,0.75,1.0,6.0,eval,0.9990763740181261
manipulation,contact_loss,8,1.0,0.6747012179631453,1.0,0.1372289886841407,0.0,0.0,0.75,1.0,6.0,train,0.9990767405784817
manipulation,contact_loss,9,1.0,0.6771593387310322,1.0,0.15088521517240083,0.0,0.0,0.75,1.0,6.0,eval,0.9990760142951735
manipulation,contact_loss,10,1.0,0.6769903038556759,1.0,0.14994613253153288,0.0,0.0,0.75,1.0,6.0,train,0.9990760642569667
manipulation,contact_loss,11,1.0,0.6675867080688477,1.0,0.09770393371582031,0.0,0.0,0.75,1.0,6.0,eval,0.9990788394389764
manipulation,contact_loss,12,1.0,0.6754581662324759,1.0,0.14143425684708816,0.0,0.0,0.75,1.0,6.0,train,0.9990765169892027
manipulation,contact_loss,13,1.0,0.6755084163867511,1.0,0.14171342437083903,0.0,0.0,0.75,1.0,6.0,eval,0.9990765021442714
manipulation,contact_loss,14,1.0,0.6737595707178116,1.0,0.13199761509895325,0.0,0.0,0.75,1.0,6.0,train,0.9990770186491195
manipulation,contact_loss,15,1.0,0.6745126462899722,1.0,0.1361813682776231,0.0,0.0,0.75,1.0,6.0,eval,0.9990767962708401
manipulation,contact_loss,16,1.0,0.6713436988683847,1.0,0.1185761048243596,0.0,0.0,0.75,1.0,6.0,train,0.9990777316790859
manipulation,contact_loss,17,1.0,0.6767881044974694,1.0,0.14882280276371881,0.0,0.0,0.75,1.0,6.0,eval,0.9990761240176711
manipulation,contact_loss,18,1.0,0.6754932020719235,1.0,0.14162890039957488,0.0,0.0,0.75,1.0,6.0,train,0.9990765066389187
manipulation,contact_loss,19,1.0,0.6769494765079939,1.0,0.14971931393329913,0.0,0.0,0.75,1.0,6.0,eval,0.9990760763239386
manipulation,contact_loss,20,1.0,0.6745530671798267,1.0,0.13640592877681437,0.0,0.0,0.75,1.0,6.0,train,0.9990767843333028
manipulation,contact_loss,21,1.0,0.6739476905419276,1.0,0.13304272523293129,0.0,0.0,0.75,1.0,6.0,eval,0.9990769631035837
manipulation,contact_loss,22,1.0,0.6754749939991878,1.0,0.14152774443993202,0.0,0.0,0.75,1.0,6.0,train,0.99907651201796
manipulation,contact_loss,23,1.0,0.676736337863482,1.0,0.14853521035267755,0.0,0.0,0.75,1.0,6.0,eval,0.999076139316854
manipulation,contact_loss,24,1.0,0.6774936451361729,1.0,0.15274247297873864,0.0,0.0,0.75,1.0,6.0,train,0.9990759154759745
manipulation,contact_loss,25,1.0,0.6749047790582363,1.0,0.13835988365686858,0.0,0.0,0.75,1.0,6.0,eval,0.9990766804554119
manipulation,contact_loss,26,1.0,0.6736516035520114,1.0,0.1313977975111741,0.0,0.0,0.75,1.0,6.0,train,0.9990770505267292
manipulation,contact_loss,27,1.0,0.6730716294967212,1.0,0.12817571942622843,0.0,0.0,0.75,1.0,6.0,eval,0.9990772217468784
manipulation,contact_loss,28,1.0,0.6751574060091605,1.0,0.13976336671755862,0.0,0.0,0.75,1.0,6.0,train,0.9990766058349884
manipulation,contact_loss,29,1.0,0.672115205342953,1.0,0.12286225190529457,0.0,0.0,0.75,1.0,6.0,eval,0.9990775040334469
manipulation,contact_loss,30,1.0,0.6771111229291329,1.0,0.1506173496062939,0.0,0.0,0.75,1.0,6.0,train,0.9990760285466374
manipulation,contact_loss,31,1.0,0.6718132484417696,1.0,0.12118471356538625,0.0,0.0,0.75,1.0,6.0,eval,0.9990775931374685
manipulation,contact_loss,32,1.0,0.6711464347747657,1.0,0.11748019319314222,0.0,0.0,0.75,1.0,6.0,train,0.9990777898760818
manipulation,contact_loss,33,1.0,0.6759710087225987,1.0,0.1442833817922152,0.0,0.0,0.75,1.0,6.0,eval,0.9990763654737602
manipulation,contact_loss,34,1.0,0.6766927210184244,1.0,0.14829289454680222,0.0,0.0,0.75,1.0,6.0,train,0.9990761522072406
manipulation,contact_loss,35,1.0,0.6717698420469578,1.0,0.12094356692754304,0.0,0.0,0.75,1.0,6.0,eval,0.9990776059454912
manipulation,contact_loss,36,1.0,0.6723313831366026,1.0,0.12406323964779194,0.0,0.0,0.75,1.0,6.0,train,0.9990774402365751
manipulation,contact_loss,37,1.0,0.6710393362320387,1.0,0.11688520128910358,0.0,0.0,0.75,1.0,6.0,eval,0.9990778214708347
manipulation,contact_loss,38,1.0,0.6726508135978992,1.0,0.1258378533216623,0.0,0.0,0.75,1.0,6.0,train,0.9990773459604326
manipulation,contact_loss,39,1.0,0.6726566876356419,1.0,0.12587048686467683,0.0,0.0,0.75,1.0,6.0,eval,0.9990773442266894
manipulation,contact_loss,40,1.0,0.6770592510700226,1.0,0.15032917261123657,0.0,0.0,0.75,1.0,6.0,train,0.9990760438785011
manipulation,contact_loss,41,1.0,0.676547235938219,1.0,0.14748464410121623,0.0,0.0,0.75,1.0,6.0,eval,0.9990761952021484
manipulation,contact_loss,42,1.0,0.676761055451173,1.0,0.14867253028429472,0.0,0.0,0.75,1.0,6.0,train,0.9990761320118154
manipulation,contact_loss,43,1.0,0.6730363770173147,1.0,0.12797987231841454,0.0,0.0,0.75,1.0,6.0,eval,0.9990772321531048
manipulation,contact_loss,44,1.0,0.6734274492813991,1.0,0.1301524960077726,0.0,0.0,0.75,1.0,6.0,train,0.9990771167053963
manipulation,contact_loss,45,1.0,0.6776066899299622,1.0,0.15337049961090088,0.0,0.0,0.75,1.0,6.0,eval,0.9990758820581448
manipulation,contact_loss,46,1.0,0.6766063084969154,1.0,0.1478128249828632,0.0,0.0,0.75,1.0,6.0,train,0.9990761777447973
manipulation,contact_loss,47,1.0,0.6751805101449673,1.0,0.13989172302759612,0.0,0.0,0.75,1.0,6.0,eval,0.9990765990102362
manipulation,contact_loss,48,1.0,0.6714448160850085,1.0,0.11913786713893597,0.0,0.0,0.75,1.0,6.0,train,0.9990777018459889
manipulation,contact_loss,49,1.0,0.6760861332599933,1.0,0.1449229625555185,0.0,0.0,0.75,1.0,6.0,eval,0.9990763314576714
manipulation,contact_loss,50,1.0,0.6748050029461201,1.0,0.13780557192288911,0.0,0.0,0.75,1.0,6.0,train,0.9990767099254129
manipulation,contact_loss,51,1.0,0.6772775828838349,1.0,0.15154212713241577,0.0,0.0,0.75,1.0,6.0,eval,0.9990759793440364
manipulation,contact_loss,52,1.0,0.6749236824420782,1.0,0.13846490245599014,0.0,0.0,0.75,1.0,6.0,train,0.9990766748719783
manipulation,contact_loss,53,1.0,0.674923998117447,1.0,0.13846665620803833,0.0,0.0,0.75,1.0,6.0,eval,0.9990766747787378
manipulation,contact_loss,54,1.0,0.6676400118149244,1.0,0.09800006563846882,0.0,0.0,0.75,1.0,6.0,train,0.9990788237315089
manipulation,contact_loss,55,1.0,0.6714362226999723,1.0,0.11909012611095722,0.0,0.0,0.75,1.0,6.0,eval,0.9990777043813738
manipulation,contact_loss,56,1.0,0.6776879278513102,1.0,0.15382182139616746,0.0,0.0,0.75,1.0,6.0,train,0.999075858042184
manipulation,contact_loss,57,1.0,0.6702571978935828,1.0,0.11253998829768254,0.0,0.0,0.75,1.0,6.0,eval,0.9990780521738468
manipulation,contact_loss,58,1.0,0.6752766260733971,1.0,0.14042570040776178,0.0,0.0,0.75,1.0,6.0,train,0.9990765706179213
manipulation,contact_loss,59,1.0,0.675798070201507,1.0,0.14332261223059434,0.0,0.0,0.75,1.0,6.0,eval,0.9990764165699161
manipulation,contact_loss,60,1.0,0.6741750366412677,1.0,0.13430575911815348,0.0,0.0,0.75,1.0,6.0,train,0.999076895971375
manipulation,contact_loss,61,1.0,0.6762104309522189,1.0,0.14561350529010478,0.0,0.0,0.75,1.0,6.0,eval,0.9990762947297659
manipulation,contact_loss,62,1.0,0.6756141614455443,1.0,0.14230089691969064,0.0,0.0,0.75,1.0,6.0,train,0.9990764709042227
manipulation,contact_loss,63,1.0,0.6772149615562879,1.0,0.15119423086826617,0.0,0.0,0.75,1.0,6.0,eval,0.9990759978540937
manipulation,contact_loss,64,1.0,0.6744644490572123,1.0,0.13591360587340134,0.0,0.0,0.75,1.0,6.0,train,0.99907681050477
manipulation,contact_loss,65,1.0,0.6728519648313522,1.0,0.12695536017417908,0.0,0.0,0.75,1.0,6.0,eval,0.9990772865880737
manipulation,contact_loss,66,1.0,0.6722426515359146,1.0,0.12357028631063607,0.0,0.0,0.75,1.0,6.0,train,0.999077466422955
manipulation,contact_loss,67,1.0,0.6738186804147868,1.0,0.13232600230437058,0.0,0.0,0.75,1.0,6.0,eval,0.9990770011963491
manipulation,contact_loss,68,1.0,0.6742546363518789,1.0,0.13474797973266014,0.0,0.0,0.75,1.0,6.0,train,0.9990768724655108
manipulation,contact_loss,69,1.0,0.6710996034053656,1.0,0.11722001891869764,0.0,0.0,0.75,1.0,6.0,eval,0.9990778036917674
manipulation,contact_loss,70,1.0,0.674700753734662,1.0,0.13722640963701102,0.0,0.0,0.75,1.0,6.0,train,0.9990767407155902
manipulation,contact_loss,71,1.0,0.6759987118152472,1.0,0.14443728786248428,0.0,0.0,0.75,1.0,6.0,eval,0.9990763572883835
manipulation,contact_loss,72,1.0,0.6684942066669465,1.0,0.10274559259414673,0.0,0.0,0.75,1.0,6.0,train,0.9990785719821501
manipulation,contact_loss,73,1.0,0.6754809361237746,1.0,0.14156075624319223,0.0,0.0,0.75,1.0,6.0,eval,0.9990765102625371
manipulation,contact_loss,74,1.0,0.6731488791795878,1.0,0.12860488433104295,0.0,0.0,0.75,1.0,6.0,train,0.9990771989430313
manipulation,contact_loss,75,1.0,0.6763227639290003,1.0,0.14623757738333482,0.0,0.0,0.75,1.0,6.0,eval,0.9990762615359803
manipulation,contact_loss,76,1.0,0.6677200716275435,1.0,0.09844484237524179,0.0,0.0,0.75,1.0,6.0,train,0.999078800139101
manipulation,contact_loss,77,1.0,0.6721905506574191,1.0,0.12328083698566143,0.0,0.0,0.75,1.0,6.0,eval,0.9990774817985675
manipulation,contact_loss,78,1.0,0.6756931483745575,1.0,0.14273971319198608,0.0,0.0,0.75,1.0,6.0,train,0.999076447568585
manipulation,contact_loss,79,1.0,0.6748244799100436,1.0,0.13791377727801982,0.0,0.0,0.75,1.0,6.0,eval,0.9990767041727454
manipulation,contact_loss,80,1.0,0.6717230457525987,1.0,0.12068358751443715,0.0,0.0,0.75,1.0,6.0,train,0.9990776197535806
manipulation,contact_loss,81,1.0,0.6749229664985951,1.0,0.13846092499219453,0.0,0.0,0.75,1.0,6.0,eval,0.9990766750834449
manipulation,contact_loss,82,1.0,0.6719021574809001,1.0,0.12167865267166725,0.0,0.0,0.75,1.0,6.0,train,0.999077566902323
manipulation,contact_loss,83,1.0,0.673300822193806,1.0,0.12944901218781105,0.0,0.0,0.75,1.0,6.0,eval,0.9990771540883208
manipulation,contact_loss,84,1.0,0.6753182580837837,1.0,0.14065698935435367,0.0,0.0,0.75,1.0,6.0,train,0.9990765583196978
manipulation,contact_loss,85,1.0,0.6771180120798258,1.0,0.1506556226656987,0.0,0.0,0.75,1.0,6.0,eval,0.9990760265103789
manipulation,contact_loss,86,1.0,0.6708946867631033,1.0,0.11608159312835106,0.0,0.0,0.75,1.0,6.0,train,0.9990778641416336
manipulation,contact_loss,87,1.0,0.6684672855413877,1.0,0.10259603078548725,0.0,0.0,0.75,1.0,6.0,eval,0.9990785799174264
manipulation,contact_loss,88,1.0,0.672285467844743,1.0,0.12380815469301663,0.0,0.0,0.75,1.0,6.0,train,0.9990774537871422
manipulation,contact_loss,89,1.0,0.6745254363004978,1.0,0.13625242389165437,0.0,0.0,0.75,1.0,6.0,eval,0.9990767924935717
manipulation,contact_loss,90,1.0,0.6768559251840298,1.0,0.14919958435572112,0.0,0.0,0.75,1.0,6.0,train,0.999076103973468
manipulation,contact_loss,91,1.0,0.6756116752441113,1.0,0.14228708468950713,0.0,0.0,0.75,1.0,6.0,eval,0.9990764716387281
manipulation,contact_loss,92,1.0,0.6763945192098618,1.0,0.1466362178325653,0.0,0.0,0.75,1.0,6.0,train,0.99907624033206
manipulation,contact_loss,93,1.0,0.6754679562953803,1.0,0.1414886460854457,0.0,0.0,0.75,1.0,6.0,eval,0.999076514097035
manipulation,contact_loss,94,1.0,0.6730054470208975,1.0,0.1278080390049861,0.0,0.0,0.75,1.0,6.0,train,0.9990772412832754
manipulation,contact_loss,95,1.0,0.6755783188801545,1.0,0.1421017715564141,0.0,0.0,0.75,1.0,6.0,eval,0.9990764814932374
manipulation,contact_loss,96,1.0,0.6716644188532462,1.0,0.12035788251803471,0.0,0.0,0.75,1.0,6.0,train,0.9990776370522111
manipulation,contact_loss,97,1.0,0.6769625450556095,1.0,0.14979191697560823,0.0,0.0,0.75,1.0,6.0,eval,0.9990760724614026
manipulation,contact_loss,98,1.0,0.6704639116158853,1.0,0.113688397866029,0.0,0.0,0.75,1.0,6.0,train,0.9990779912062521
manipulation,contact_loss,99,1.0,0.6721045363407869,1.0,0.1228029796710381,0.0,0.0,0.75,1.0,6.0,eval,0.9990775071818937
